StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,electrons_know,electrons_accept,antibiotics_know,antibiotics_accept,continents_know,continents_accept,sex_know,sex_accept,lasers_know,lasers_accept,orbit_know,orbit_accept,diamonds_know,diamonds_accept,speed_know,speed_accept,salt_know,salt_accept,water_know,water_accept,electrons,electrons_confirm,antibiotics,antibiotics_confirm,continents,continents_confirm,sex,sex_confirm,lasers,lasers_confirm,orbit,orbit_confirm,diamonds,diamonds_confirm,speed,speed_confirm,salt,salt_confirm,water,water_confirm,Q1...60,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,BCTI_autism,BCTI_polio,BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,other_reason_agreement,reason_followup,Q1...84,education,comments,PROLIFIC_PID,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Covid-19 vaccination,Covid-19 vaccine opinions,Vaccine opinions 2,age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,duration_mins,id,BCTI_avg,CMQ_avg,avg_acceptance,avg_knowledge,avg_acceptance_initial
2024-04-22T16:59:55Z,2024-04-22T17:07:20Z,IP Address,73.206.20.93,100,444,True,2024-04-22 17:07:20,R_57rYYXBiRAuAlzP,NA,NA,NA,NA,29.9762,-95.6401,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,9,9,9,9,9,9,9,9,9,9,NA,NA,NA,independent verification,NA,I have a lot of people who do deep research that verified the info.,NA,3- or 4-year College Degree,no,6266aa7132e3a5bf1631ac1b,66267b62c72c3a60d32054e0,AWAITING REVIEW,Not Applicable,2024-04-22T14:59:51Z,2024-04-22T15:07:22Z,NA,2024-04-22T15:10:24Z,451,CR9UHRS6,3118,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),53,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,female,7.416666666666667,71,9,100,1,0.5,1
2024-04-22T17:05:09Z,2024-04-22T17:11:12Z,IP Address,66.177.56.16,100,363,True,2024-04-22 17:11:13,R_58e50lweZ5p5eKt,NA,NA,NA,NA,30.3511,-81.506,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,That’s the truth,Yes,NA,NA,NA,NA,NA,NA,I wasn’t sure,Yes,NA,NA,NA,70,50,50,50,80,7,NA,1,6,5,5,1,6,5,1,5,1,3,3,3,NA,NA,NA,NA,High School / GED,NA,5b21c4ab31d0080001b9f55e,66267c9df3e9c0482300cea2,AWAITING REVIEW,Not Applicable,2024-04-22T15:05:05Z,2024-04-22T15:11:15Z,NA,2024-04-22T15:14:25Z,371,CR9UHRS6,5440,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),27,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,6.05,72,3.6,60,1,0.6,0.8
2024-04-22T17:05:14Z,2024-04-22T17:11:33Z,IP Address,35.139.160.50,100,378,True,2024-04-22 17:11:33,R_5qgTJhQOtfuVW2G,NA,NA,NA,NA,27.9162,-82.7299,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,80,90,90,8,NA,1,8,8,6,1,9,9,6,9,1,3,3,4,NA,NA,NA,NA,3- or 4-year College Degree,NA,5d7047d764b37b0017ffa710,66267c9b4047b10b25cd6ce7,AWAITING REVIEW,Not Applicable,2024-04-22T15:05:03Z,2024-04-22T15:11:34Z,NA,2024-04-22T15:15:00Z,392,CR9UHRS6,3532,No,Against (I feel negatively about the vaccines),2 (DISAGREE),52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,6.316666666666666,73,5.8,92,1,0.8,1
2024-04-22T17:08:27Z,2024-04-22T17:13:11Z,IP Address,162.205.163.207,100,283,True,2024-04-22 17:13:11,R_3pVtQqym8FVwVG2,NA,NA,NA,NA,37.2103,-93.3046,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,90,90,90,9,NA,1,7,6,5,1,5,5,8,1,1,NA,NA,NA,trust in scientists,NA,NA,NA,Some College,NA,5f50732850c7c600098593df,66267d593d9056414f9063d4,AWAITING REVIEW,Not Applicable,2024-04-22T15:08:25Z,2024-04-22T15:13:16Z,NA,2024-04-22T15:16:29Z,291,CR9UHRS6,3946,No,Against (I feel negatively about the vaccines),2 (DISAGREE),25,Male,Black,United States,United States,United States,English,Yes,Full-Time,male,4.733333333333333,74,4,90,1,0.7,1
2024-04-22T17:02:47Z,2024-04-22T17:14:05Z,IP Address,108.145.161.34,100,677,True,2024-04-22 17:14:05,R_8FyzecR63HueHBE,NA,NA,NA,NA,40.8768,-74.0867,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,40,100,100,9,NA,5,5,8,5,5,8,5,9,9,2,3,3,3,NA,NA,NA,NA,Some College,Thank you for the opportunity to participate.,655f674bdba72a1c9b1bf638,66267be469ebdbcf14ae2259,AWAITING REVIEW,Not Applicable,2024-04-22T15:02:40Z,2024-04-22T15:14:09Z,NA,2024-04-22T15:17:23Z,689,CR9UHRS6,920,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),56,Female,White,United States,United States,United States,English,No,Part-Time,female,11.3,75,6.1,78,1,1,1
2024-04-22T17:11:44Z,2024-04-22T17:16:18Z,IP Address,113.30.253.66,100,273,True,2024-04-22 17:16:19,R_56kVztns73Y7fGh,NA,NA,NA,NA,47.539,-100.8839,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,70,80,70,7,NA,3,9,9,5,1,7,7,8,6,1,2,3,3,NA,NA,NA,NA,Some College,NA,5a09ebdf087f2e0001eae39f,66267e2aa6eabeee5a1e0430,AWAITING REVIEW,Not Applicable,2024-04-22T15:11:42Z,2024-04-22T15:16:28Z,NA,2024-04-22T15:19:51Z,286,CR9UHRS6,926,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),31,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.566666666666666,76,5.6,78,1,0.5,1
2024-04-22T17:08:19Z,2024-04-22T17:17:16Z,IP Address,174.203.4.241,100,537,True,2024-04-22 17:17:17,R_615EtVtzrw2I0t8,NA,NA,NA,NA,29.7738,-95.406,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,No,FALSE,No,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,NA,60,70,40,30,70,5,NA,1,2,6,3,1,6,3,3,1,1,NA,NA,NA,independent verification,NA,Just various amounts of research online. There have been times where simple questions were simply ignored or answered in a perplexing manner. Those types of answers always raise a flag.,NA,Master's Degree,Interesting survey! I learned some new stuff.,66183558fbb603eb292458d0,66267d4243b2821162484d42,AWAITING REVIEW,Not Applicable,2024-04-22T15:08:16Z,2024-04-22T15:17:20Z,NA,2024-04-22T15:20:58Z,544,CR9UHRS6,57,No,Against (I feel negatively about the vaccines),2 (DISAGREE),28,Male,White,United States,United States,United States,English,No,Full-Time,male,8.95,77,2.7,54,1,0.5,0.8
2024-04-22T17:13:12Z,2024-04-22T17:18:52Z,IP Address,69.40.194.48,100,339,True,2024-04-22 17:18:52,R_7txvji6t19wL7ya,NA,NA,NA,NA,35.5039,-80.6338,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,90,80,80,7,NA,5,7,5,5,1,7,5,4,3,5,3,3,2,NA,NA,NA,NA,3- or 4-year College Degree,NA,66240654c422622ea306c07a,66267e83c3aaef069b10cdef,AWAITING REVIEW,Not Applicable,2024-04-22T15:13:10Z,2024-04-22T15:18:54Z,NA,2024-04-22T15:22:24Z,344,CR9UHRS6,12,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),30,Male,White,United States,United States,United States,English,No,Full-Time,male,5.666666666666667,78,4.7,84,1,1,1
2024-04-22T17:13:44Z,2024-04-22T17:19:27Z,IP Address,99.146.254.61,100,343,True,2024-04-22 17:19:28,R_1tm09MyNkJ1cRNv,NA,NA,NA,NA,29.7452,-95.7327,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,1,9,1,1,9,9,9,5,1,3,3,3,NA,NA,NA,NA,3- or 4-year College Degree,NA,6238dfab577ecd4adb97a917,66267e9e5a3fed61050cf186,AWAITING REVIEW,Not Applicable,2024-04-22T15:13:40Z,2024-04-22T15:19:31Z,NA,2024-04-22T15:23:00Z,351,CR9UHRS6,3984,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),51,Male,White,United States,United States,United States,English,No,Full-Time,male,5.716666666666667,79,5,100,1,0.7,1
2024-04-22T17:12:59Z,2024-04-22T17:23:44Z,IP Address,174.212.227.145,100,645,True,2024-04-22 17:23:45,R_2da8ixDumwjNMfF,NA,NA,NA,NA,39.7388,-104.9868,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,30,30,20,20,4,NA,2,4,4,3,1,5,4,5,5,1,NA,NA,NA,trust in scientists,NA,NA,NA,3- or 4-year College Degree,Interesting questions! (Especially since I knew the answer to most of them. Am a science nerd!),5de7d10810088f749c347bb6,66267d6ce62a68128ee5f05d,AWAITING REVIEW,Not Applicable,2024-04-22T15:12:53Z,2024-04-22T15:23:52Z,NA,2024-04-22T15:27:35Z,659,CR9UHRS6,1360,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,10.75,80,3.4,28,1,1,1
2024-04-22T17:18:16Z,2024-04-22T17:24:49Z,IP Address,24.96.42.153,100,393,True,2024-04-22 17:24:49,R_29cxlDhM9UONonr,NA,NA,NA,NA,34.7095,-86.7361,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,independent verification,NA,By  the knowledge I already had.,NA,High School / GED,NA,63d7c7cc6818efd3fd8dfc80,66267fab37bb1a5ab06a86b8,AWAITING REVIEW,Not Applicable,2024-04-22T15:18:11Z,2024-04-22T15:24:51Z,NA,2024-04-22T15:28:37Z,400,CR9UHRS6,1156,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),51,Female,White,United States,United States,United States,English,No,Other,female,6.55,81,NA,NA,1,0.9,1
2024-04-22T17:20:13Z,2024-04-22T17:26:21Z,IP Address,47.135.225.163,100,368,True,2024-04-22 17:26:22,R_7b28iotaKUJjrh6,NA,NA,NA,NA,35.4875,-80.9876,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,independent verification,NA,Some of these questions I remember from high school. And I learned this in science. Therefore I do remember alot of these questions.,NA,Some College,Thank You,612bb0204ad8e7e8bed041eb,6626801e086f37d8f9d71153,AWAITING REVIEW,Not Applicable,2024-04-22T15:20:08Z,2024-04-22T15:26:23Z,NA,2024-04-22T15:30:17Z,375,CR9UHRS6,5208,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),39,Male,White,United States,United States,United States,English,No,Full-Time,male,6.133333333333334,82,NA,NA,1,0.9,1
2024-04-22T17:17:23Z,2024-04-22T17:26:37Z,IP Address,173.27.185.86,100,553,True,2024-04-22 17:26:37,R_52sZIllGQ2ZdgFH,NA,NA,NA,NA,30.4003,-87.0288,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,No,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,NA,NA,NA,NA,"The Earth has only been around for 6-7 thousand years. As far as I know however, the Continents have been moving.",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thought it was ""2 parts oxide, one hydrogen."" I was of course wrong. I also miss clicked the wrong answer for how long it takes the Earth the revolve around the sun... I think.",Yes,NA,10,50,40,10,100,5,NA,1,5,9,1,1,5,5,5,5,1,2,2,2,NA,NA,NA,NA,Some College,"Dinosaurs existed, evolution is a false theory.",5e8b89d0afcb1606e761ef7f,66267f7a086f37d8f9d7112a,AWAITING REVIEW,Not Applicable,2024-04-22T15:17:21Z,2024-04-22T15:26:39Z,NA,2024-04-22T15:30:32Z,558,CR9UHRS6,6610,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),35,Male,White,United States,United States,United States,English,No,Full-Time,male,9.233333333333333,83,3.8,42,0.9,0.7,0.8
2024-04-22T17:22:54Z,2024-04-22T17:26:54Z,IP Address,172.56.55.180,100,239,True,2024-04-22 17:26:54,R_5Y0j1OIfmKkrD0Z,NA,NA,NA,NA,29.7912,-95.4182,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,trust in scientists,NA,NA,NA,Master's Degree,NA,64dd0d6827d312a7fe7e84bd,662680c0f50061f7a8a64dc9,AWAITING REVIEW,Not Applicable,2024-04-22T15:22:45Z,2024-04-22T15:26:56Z,NA,2024-04-22T15:30:53Z,252,CR9UHRS6,416,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),56,Male,White,Canada,United States,United States,English,No,Full-Time,male,4,84,NA,NA,1,0.8,1
2024-04-22T17:24:36Z,2024-04-22T17:27:57Z,IP Address,162.226.141.184,100,201,True,2024-04-22 17:27:57,R_3gpe22unlFWUNKp,NA,NA,NA,NA,25.4931,-80.4344,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,60,50,20,40,6,NA,1,5,6,1,1,7,5,3,5,1,3,3,3,NA,NA,NA,NA,3- or 4-year College Degree,NA,65981a1325b701ea0f820160,6626812df0b617e27c73ac56,AWAITING REVIEW,Not Applicable,2024-04-22T15:24:34Z,2024-04-22T15:27:59Z,NA,2024-04-22T15:32:02Z,205,CR9UHRS6,419,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),32,Female,White,United States,United States,United States,English,No,Full-Time,female,3.35,85,3.5,46,1,0.9,1
2024-04-22T17:18:48Z,2024-04-22T17:32:40Z,IP Address,73.105.132.15,100,832,True,2024-04-22 17:32:41,R_2jZvtj7haK45r7b,NA,NA,NA,NA,29.797,-81.9884,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,100,50,80,90,8,NA,4,7,8,6,3,7,7,5,7,8,2,3,2,NA,NA,NA,NA,Some College,No,6612bf98687129c04038e292,66267fcd490b9ea0d3940415,AWAITING REVIEW,Not Applicable,2024-04-22T15:18:42Z,2024-04-22T15:32:43Z,NA,2024-04-22T15:37:18Z,842,CR9UHRS6,38,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",male,13.866666666666667,86,6.2,80,1,0.8,1
2024-04-22T17:23:38Z,2024-04-22T17:33:33Z,IP Address,66.249.253.246,100,594,True,2024-04-22 17:33:33,R_2lD0O3zGvpiKNTr,NA,NA,NA,NA,41.1499,-85.2057,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,No,TRUE,Yes,FALSE,No,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,No,FALSE,Yes,TRUE,Yes,FALSE,No,I believe atoms are the smallest particles.,No,NA,NA,"On second thought, I agree.",Yes,NA,NA,NA,NA,NA,NA,"On second thought, I believe I agree.",Yes,NA,NA,NA,NA,This does not fit according to my recollection.,No,NA,50,40,60,30,60,6,NA,3,4,7,5,6,4,5,6,8,4,2,2,2,NA,NA,NA,NA,3- or 4-year College Degree,Thank you.,63225b65b2d6e889f7289909,662680b12d0ec8b53674e8a4,AWAITING REVIEW,Not Applicable,2024-04-22T15:23:37Z,2024-04-22T15:33:37Z,NA,2024-04-22T15:39:03Z,601,CR9UHRS6,5058,No,Against (I feel negatively about the vaccines),2 (DISAGREE),49,Male,White,United States,United States,United States,English,No,Full-Time,male,9.916666666666666,87,5.2,48,0.8,0.3,0.6
2024-04-22T17:31:15Z,2024-04-22T17:34:23Z,IP Address,69.119.218.18,100,187,True,2024-04-22 17:34:24,R_8LLttuGilIgxvbv,NA,NA,NA,NA,41.1729,-74.3791,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,90,90,70,80,5,NA,6,7,6,5,5,8,7,5,7,2,NA,NA,NA,independent verification,NA,I don't know,NA,Some College,NA,5e5c88c3be924d475ff0fc34,662682bd4b3e252983954ebf,AWAITING REVIEW,Not Applicable,2024-04-22T15:31:13Z,2024-04-22T15:34:26Z,NA,2024-04-22T15:40:04Z,193,CR9UHRS6,4736,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),39,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,3.1333333333333333,88,5.8,86,1,0.6,1
2024-04-22T17:29:47Z,2024-04-22T17:34:46Z,IP Address,67.164.121.110,100,298,True,2024-04-22 17:34:47,R_5dAALLbjtrc32yR,NA,NA,NA,NA,37.245,-121.9541,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,100,60,50,9,NA,1,1,7,9,1,9,2,3,9,1,NA,NA,NA,other,Because it is true.,NA,NA,Master's Degree,NA,58c3c835334d5b0001d6374e,6626826437bb1a5ab06a8760,AWAITING REVIEW,Not Applicable,2024-04-22T15:29:45Z,2024-04-22T15:34:48Z,NA,2024-04-22T15:40:12Z,304,CR9UHRS6,4192,No,Against (I feel negatively about the vaccines),2 (DISAGREE),66,DATA_EXPIRED,DATA_EXPIRED,Canada,United States,United States,English,No,DATA_EXPIRED,NA,4.983333333333333,89,4.3,76,1,1,1
2024-04-22T17:23:52Z,2024-04-22T17:37:03Z,IP Address,76.39.105.5,100,790,True,2024-04-22 17:37:03,R_1FLofnPMW51Jn1K,NA,NA,NA,NA,45.0925,-87.6709,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,90,100,50,80,8,NA,9,7,7,7,5,7,5,5,5,3,NA,NA,NA,trust in scientists,NA,NA,NA,2-year College Degree,NA,5d6685743002780001a967c9,662680f8eb774c13ee83587a,AWAITING REVIEW,Not Applicable,2024-04-22T15:23:46Z,2024-04-22T15:37:08Z,NA,2024-04-22T15:42:45Z,803,CR9UHRS6,589,No,Against (I feel negatively about the vaccines),2 (DISAGREE),31,Female,White,United States,United States,United States,English,No,Full-Time,female,13.183333333333334,90,6,78,1,1,1
2024-04-22T17:29:36Z,2024-04-22T17:37:39Z,IP Address,107.77.235.52,100,482,True,2024-04-22 17:37:39,R_72bAvjEapGyr1jn,NA,NA,NA,NA,33.7485,-84.3871,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,trust in scientists,NA,NA,NA,3- or 4-year College Degree,The conclusions drawn related to the questions asked have been determined for many years by multiple scientific sources. People are encouraged to follow current scientists without the same level of experimentation and review. Trusting science related to the first does not necessarily translate to trusting the second.,65e3573918e580e20c6a9628,662682574f7438564dec8bf4,AWAITING REVIEW,Not Applicable,2024-04-22T15:29:33Z,2024-04-22T15:37:46Z,NA,2024-04-22T15:43:19Z,494,CR9UHRS6,300,No,Against (I feel negatively about the vaccines),2 (DISAGREE),55,Female,White,United States,United States,United States,English,No,Full-Time,female,8.05,91,NA,NA,1,0.9,1
2024-04-22T17:33:08Z,2024-04-22T17:38:48Z,IP Address,135.26.125.251,100,339,True,2024-04-22 17:38:48,R_2Ge8zbnx644UHo5,NA,NA,NA,NA,30.3228,-95.5298,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I meant to agree, I did not know the answer.",Yes,NA,NA,NA,80,90,60,60,70,8,NA,6,6,6,5,4,7,5,7,7,4,3,3,2,NA,NA,NA,NA,3- or 4-year College Degree,NA,603710141b1ed2313448234a,6626830b4047b10b25cd6e15,AWAITING REVIEW,Not Applicable,2024-04-22T15:33:03Z,2024-04-22T15:38:53Z,NA,2024-04-22T15:44:47Z,351,CR9UHRS6,119,No,Against (I feel negatively about the vaccines),2 (DISAGREE),33,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),female,5.666666666666667,92,5.7,72,1,0.9,0.9
2024-04-22T17:35:21Z,2024-04-22T17:39:42Z,IP Address,38.40.58.74,100,261,True,2024-04-22 17:39:43,R_3oIsnvtv1igOWt7,NA,NA,NA,NA,31.7841,-82.3511,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,90,90,90,9,NA,1,3,9,9,1,7,5,5,9,1,NA,NA,NA,other,NA,NA,NA,Some College,NA,644123f5b400058bcb5b2e7a,662683ab4de0a64ea0a57c7a,AWAITING REVIEW,Not Applicable,2024-04-22T15:35:19Z,2024-04-22T15:39:44Z,NA,2024-04-22T15:45:58Z,265,CR9UHRS6,317,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),62,Male,White,United States,United States,United States,English,No,Full-Time,male,4.35,93,5,92,1,1,1
