Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"G Walton, M Pointon, J Barker, M Turner…","Information discernment and the psychophysiological effects of misinformation",2022,"Global Knowledge …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/GKMC-03-2021-0052/full/html","https://scholar.google.com/scholar?cites=5153870966479359889&as_sdt=2005&sciodt=0,5&hl=en",190,"2024-03-22 09:49:39","","10.1108/GKMC-03-2021-0052","","",,,,,7,3.50,1,5,2,"… amount of misinformation … misinformation phenomenon, discusses how ideas in information literacy and newer, closely related areas such as Metaliteracy and information discernment …","https://nrl.northumbria.ac.uk/id/eprint/46949/1/Walton_et_al_GKMC_PDF_ACCEPTED%20%28002%29.pdf","https://scholar.google.com/scholar?q=related:kY8zb1Y6hkcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
8,"J Lee","When web add-on correction comes with fear-arousing misinformation in public health crisis: focusing on the role of risk perception in belief in misinformation",2022,"Journal of Applied Communication Research","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/00909882.2021.1964574","https://scholar.google.com/scholar?cites=11433753109693902537&as_sdt=2005&sciodt=0,5&hl=en",191,"2024-03-22 09:49:39","","10.1080/00909882.2021.1964574","","",,,,,8,4.00,8,1,2,"… in misinformation may … belief in misinformation, the current research incorporates discussions on risk appraisal within the health crisis field into explaining the power of misinformation …","https://scholar.google.com/scholar?output=instlink&q=info:ya7S6N_ZrJ4J:scholar.google.com/&hl=en&as_sdt=0,5&scillfp=17429825171756105888&oi=lle","https://scholar.google.com/scholar?q=related:ya7S6N_ZrJ4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
158,"M Hameleers","Separating truth from lies: Comparing the effects of news media literacy interventions and fact-checkers in response to political misinformation in the US and …",2022,"Information, communication &society","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/1369118X.2020.1764603","https://scholar.google.com/scholar?cites=9453840315797000958&as_sdt=2005&sciodt=0,5&hl=en",192,"2024-03-22 09:49:39","","10.1080/1369118X.2020.1764603","","",,,,,158,79.00,158,1,2,"… evidence-based misinformation is seen as more accurate than fact-free misinformation, and … issue agreement and perceived accuracy of misinformation across countries. These findings …","https://www.tandfonline.com/doi/pdf/10.1080/1369118X.2020.1764603","https://scholar.google.com/scholar?q=related:_tJYuq3JMoMJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
20,"C Porlezza","Accuracy in journalism",2019,"","openaccess.city.ac.uk","https://openaccess.city.ac.uk/id/eprint/22556/","https://scholar.google.com/scholar?cites=13719057670845526057&as_sdt=2005&sciodt=0,5&hl=en",193,"2024-03-22 09:49:39","","","","",,,,,20,4.00,20,1,5,"… - and misinformation and its threat to news accuracy and verification. Even if “fake news” is … about the specific consequences of misinformation on accuracy, verification, and trustfulness …","https://openaccess.city.ac.uk/id/eprint/22556/1/","https://scholar.google.com/scholar?q=related:KXDY00PiY74J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"M Harutyunyan","Fighting Fake News with Accuracy: Dual Processing Perspective",2021,"","dspace.cuni.cz","https://dspace.cuni.cz/handle/20.500.11956/150228","",194,"2024-03-22 09:49:39","","","","",,,,,0,0.00,0,1,3,"… fake news because they simply fail to engage in deliberate thinking, we designed an accuracy … supporting accuracy prompts stylized as warning labels, but only for increasing sharing …","https://dspace.cuni.cz/bitstream/handle/20.500.11956/150228/120400529.pdf?sequence=1","https://scholar.google.com/scholar?q=related:A0s-9gKoPtUJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
32,"J Agley, Y Xiao, EE Thompson, X Chen…","Intervening on trust in science to reduce belief in COVID-19 misinformation and increase COVID-19 preventive behavioral intentions: Randomized controlled …",2021,"Journal of Medical …","jmir.org","https://www.jmir.org/2021/10/e32425/","https://scholar.google.com/scholar?cites=16595654697706876355&as_sdt=2005&sciodt=0,5&hl=en",195,"2024-03-22 09:49:39","HTML","","","",,,,,32,10.67,6,5,3,"… of people’s belief in misinformation and their intentions to take … and thereby affect belief in misinformation and intention to … in science, COVID-19 narrative belief profile, and COVID-19 …","https://www.jmir.org/2021/10/e32425/","https://scholar.google.com/scholar?q=related:w23cHwWcT-YJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
4503,"DMJ Lazer, MA Baum, Y Benkler, AJ Berinsky…","The science of fake news",2018,"Science","science.org","https://www.science.org/doi/abs/10.1126/science.aao2998","https://scholar.google.com/scholar?cites=3367066248116150798&as_sdt=2005&sciodt=0,5&hl=en",196,"2024-03-22 09:49:39","","10.1126/science.aao2998","","",,,,,4503,750.50,901,5,6,"… highlights the erosion of long-standing institutional bulwarks against misinformation in the … regarding belief in fake news and the mechanisms by which it spreads. Fake news has a long …","https://www.science.org/doi/full/10.1126/science.aao2998","https://scholar.google.com/scholar?q=related:DqIrxuk4ui4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
241,"J Agley, Y Xiao","Misinformation about COVID-19: evidence for differential latent profiles and a strong association with trust in science",2021,"BMC Public Health","Springer","https://link.springer.com/article/10.1186/s12889-020-10103-x","https://scholar.google.com/scholar?cites=12222431882334059054&as_sdt=2005&sciodt=0,5&hl=en",197,"2024-03-22 09:49:39","HTML","10.1186/s12889-020-10103-x","","",,,,,241,80.33,121,2,3,"… Our data support the existence of multiple and distinct belief profiles for COVID-19 misinformation. Based on these findings, we speculate that one reason providing factual information …","https://link.springer.com/article/10.1186/s12889-020-10103-x","https://scholar.google.com/scholar?q=related:LjruLQrNnqkJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
556,"DP Calvillo, BJ Ross, RJB Garcia…","Political ideology predicts perceptions of the threat of COVID-19 (and susceptibility to fake news about it)",2020,"Social …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1948550620940539","https://scholar.google.com/scholar?cites=15839674369306390530&as_sdt=2005&sciodt=0,5&hl=en",198,"2024-03-22 09:49:39","","10.1177/1948550620940539","","",,,,,556,139.00,139,4,4,"… In Study 1, we found suggestive evidence that both presidential approval and fake news discernment mediated the relationship between conservatism and vulnerability. However, it may …","https://journals.sagepub.com/doi/full/10.1177/1948550620940539","https://scholar.google.com/scholar?q=related:AvBdrOrT0dsJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
30,"E Wang, H Paterson, R Kemp","The effects of immediate recall on eyewitness accuracy and susceptibility to misinformation",2014,"Psychology, crime &law","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/1068316X.2013.854788","https://scholar.google.com/scholar?cites=940541129699211733&as_sdt=2005&sciodt=0,5&hl=en",199,"2024-03-22 09:49:39","","10.1080/1068316X.2013.854788","","",,,,,30,3.00,10,3,10,"… that whilst misinformation decreased recall accuracy, … of misinformation reported on final recall, we also found that there was no difference in participants' susceptibility to misinformation. …","","https://scholar.google.com/scholar?q=related:1bldnCx5DQ0J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
3,"EJ Newman, B Swire-Thompson, UKH Ecker","Misinformation and the sins of memory: False-belief formation and limits on belief revision.",2022,"","psycnet.apa.org","https://psycnet.apa.org/record/2023-31462-004","https://scholar.google.com/scholar?cites=14186936818221938926&as_sdt=2005&sciodt=0,5&hl=en",200,"2024-03-22 09:49:39","","","","",,,,,3,1.50,1,3,2,"… , people’s vulnerability to misinformation arises in part from … updating and belief revision when misinformation is corrected. Here, … the cognitive impacts of misinformation. Specifically, the …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284569/","https://scholar.google.com/scholar?q=related:7ngH3d4f4sQJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"NM Brashier","Fighting Misinformation Among the Most Vulnerable Users",2024,"Current Opinion in Psychology","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352250X24000265","",201,"2024-03-22 09:49:39","HTML","","","",,,,,0,0.00,0,1,1,"… First, does the intervention improve discernment, or the ability to distinguish true from false content? When we reduce belief in false news, we may make people skeptical of true news as …","https://www.sciencedirect.com/science/article/pii/S2352250X24000265","https://scholar.google.com/scholar?q=related:8ZXr-KEt5JIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"J Udry, SJ Barber","The illusory truth effect: A review of how repetition increases belief in misinformation",2023,"Current Opinion in Psychology","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352250X23001811","",202,"2024-03-22 09:49:39","HTML","","","",,,,,0,0.00,0,2,1,"… belief in misinformation, such as fake news headlines and conspiracy beliefs. Repetition even increases belief in … Repetition also has broader impacts beyond belief, such as increasing …","https://www.sciencedirect.com/science/article/pii/S2352250X23001811","https://scholar.google.com/scholar?q=related:hOo6gKG1-9cJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
412,"UKH Ecker, S Lewandowsky, B Swire…","Correcting false information in memory: Manipulating the strength of misinformation encoding and its retraction",2011,"Psychonomic bulletin & …","Springer","https://link.springer.com/article/10.3758/s13423-011-0065-1","https://scholar.google.com/scholar?cites=17758915667970739737&as_sdt=2005&sciodt=0,5&hl=en",203,"2024-03-22 09:49:39","HTML","10.3758/s13423-011-0065-1","","",,,,,412,31.69,103,4,13,"… Analysis focused on three dependent measures: the number of references to misinformation (ie, the inference score), the accuracy of recall, and acknowledgment of the retraction. …","https://link.springer.com/article/10.3758/s13423-011-0065-1","https://scholar.google.com/scholar?q=related:Gc6DkbVXdPYJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
48,"G Mazzoni, A Clark, RA Nash","Disowned recollections: Denying true experiences undermines belief in occurrence but not judgments of remembering",2014,"Acta Psychologica","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001691813002552","https://scholar.google.com/scholar?cites=490359128511079440&as_sdt=2005&sciodt=0,5&hl=en",204,"2024-03-22 09:49:39","HTML","","","",,,,,48,4.80,16,3,10,"… they did not separately measure both belief and memory; the present study thus stands to add to the research literature on the effects of negative misinformation, by exploring how these …","https://www.sciencedirect.com/science/article/pii/S0001691813002552","https://scholar.google.com/scholar?q=related:EORFgwcbzgYJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
195,"JP Baptista, A Gradim","Understanding fake news consumption: A review",2020,"Social Sciences","mdpi.com","https://www.mdpi.com/2076-0760/9/10/185","https://scholar.google.com/scholar?cites=9755264399811194067&as_sdt=2005&sciodt=0,5&hl=en",205,"2024-03-22 09:49:39","HTML","","","",,,,,195,48.75,98,2,4,"… are associated with the belief in fake news. We show that fake news explores all possible … Our goals are to identify the main factors that influence fake news’ belief and sharing and to …","https://www.mdpi.com/2076-0760/9/10/185","https://scholar.google.com/scholar?q=related:06zCOEmpYYcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
36,"DP Calvillo, TJ Smelter","An initial accuracy focus reduces the effect of prior exposure on perceived accuracy of news headlines",2020,"Cognitive research: principles and implications","Springer","https://link.springer.com/article/10.1186/s41235-020-00257-y","https://scholar.google.com/scholar?cites=12813959354232598638&as_sdt=2005&sciodt=0,5&hl=en",206,"2024-03-22 09:49:39","HTML","10.1186/s41235-020-00257-y","","",,,,,36,9.00,18,2,4,"… channels, for example, false news stories may be repeated … , should increase their perceived accuracy among viewers. … fake news on social media increases its perceived accuracy. …","https://link.springer.com/article/10.1186/s41235-020-00257-y","https://scholar.google.com/scholar?q=related:bvBTMyRU1LEJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"FB Soares, A Gruzd, P Mai","Falling for Russian Propaganda: Understanding the Factors that Contribute to Belief in Pro-Kremlin Disinformation on Social Media",2023,"Social Media+ Society","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/20563051231220330","",207,"2024-03-22 09:49:39","","10.1177/20563051231220330","","",,,,,0,0.00,0,3,1,"… Our research finds that belief in Pro-Kremlin disinformation is politically motivated and linked … exposure to disinformation is positively associated with belief in disinformation. Conversely, …","https://journals.sagepub.com/doi/pdf/10.1177/20563051231220330","https://scholar.google.com/scholar?q=related:tZZZnh4xTsUJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
