screening,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
,606,"Y Wang, F Ma, Z Jin, Y Yuan, G Xun, K Jha, ...",Eann: Event adversarial neural networks for multi-modal fake news detection,2018,Proceedings of the 24th …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3219819.3219903,"https://scholar.google.com/scholar?cites=13753899719600200709&as_sdt=2005&sciodt=0,5&hl=en",711,3/2/23 10:43,,10.1145/3219819.3219903,,,,,,,606,121.20,87,7,5,"… Visual features have been shown to be an important indicator for fake news detection [15, 27]. However, very limited studies are conducted on verifying the credibility of multimedia …",https://dl.acm.org/doi/pdf/10.1145/3219819.3219903,"https://scholar.google.com/scholar?q=related:BVwdd-yq374J:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,12,A Law,Post-truth and fake news,2017,Media Education Journal,rke.abertay.ac.uk,https://rke.abertay.ac.uk/en/publications/post-truth-and-fake-news,"https://scholar.google.com/scholar?cites=10053865200285454769&as_sdt=2005&sciodt=0,5&hl=en",712,3/2/23 10:43,,,,,,,,,12,2.00,12,1,6,"… Media portrayal of politics has always been subject to contested claims about accuracy and … and ideological dilemmas to the easy and lazy formulae of ‘fake news’, spin and post-truth. …",https://rke.abertay.ac.uk/ws/files/8789997/Law_Post-TruthAndFakeNews_Published_2017.pdf,"https://scholar.google.com/scholar?q=related:sRGtyiGBhosJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,6283,"S Vosoughi, D Roy, S Aral",The spread of true and false news online,2018,science,science.org,https://www.science.org/doi/abs/10.1126/science.aap9559,"https://scholar.google.com/scholar?cites=9478851254193495951&as_sdt=2005&sciodt=0,5&hl=en",713,3/2/23 10:43,,10.1126/science.aap9559,,,,,,,6283,1256.60,2094,3,5,"… of the verified true and false news stories distributed on Twitter … false news about terrorism, natural disasters, science, urban legends, or financial information. We found that false news …",http://sitios.te.gob.mx/blog/reyes/front/openJustice/article/84,"https://scholar.google.com/scholar?q=related:jx_4nP6ki4MJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,4,"A Bârgăoanu, N Corbu, R Buturoiu, F Durach",Managing the COVID-19 pandemic: predictors of trust in institutions in Romania,2022,Kybernetes,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/K-12-2020-0913/full/html,"https://scholar.google.com/scholar?cites=13702833206544924654&as_sdt=2005&sciodt=0,5&hl=en",714,3/2/23 10:43,,10.1108/K-12-2020-0913,,,,,,,4,4.00,1,4,1,"… consumption and personal discussions about the pandemic, perceived incidence of COVID-19 fake news, belief in conspiracy theories and uncertainty about the future of the country. …",,"https://scholar.google.com/scholar?q=related:7n-JXDM-Kr4J:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,102,"AX Zhang, A Ranganathan, SE Metz, ...",A structured response to misinformation: Defining and annotating credibility indicators in news articles,2018,… Proceedings of the The …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3184558.3188731,"https://scholar.google.com/scholar?cites=15748522219430129531&as_sdt=2005&sciodt=0,5&hl=en",715,3/2/23 10:43,,10.1145/3184558.3188731,,,,,,,102,20.40,26,4,5,"… to its credibility and why. In this work, we describe a set of initial indicators for article credibility, … and source salience on perceptions of fake news accuracy. Technical Report. SSRN. …",https://dl.acm.org/doi/pdf/10.1145/3184558.3188731,"https://scholar.google.com/scholar?q=related:e6968oT9jdoJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,40,G Baym,Real news/fake news: Beyond the news/entertainment divide,2009,The Routledge companion to news and journalism,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203869468-43/real-news-fake-news-beyond-news-entertainment-divide-geoffrey-baym,"https://scholar.google.com/scholar?cites=14626610975921614411&as_sdt=2005&sciodt=0,5&hl=en",716,3/2/23 10:43,,10.4324/9780203869468-43,,,,,,,40,2.86,40,1,14,"… fake news: a “nightly half-hour series unburdened by objectivity, journalistic integrity or even accuracy… As I consider in this chapter, the concept of fake news rests on a host of …",https://www.academia.edu/download/30682462/Stuart_Allan_The_Routledge_Companion_to_News.pdf#page=419,"https://scholar.google.com/scholar?q=related:Sy6j_y8p_MoJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,26,D Kurtzleben,"With “fake news,” Trump moves from alternative facts to alternative language",2017,National Public Radio,drwho.virtadpt.net,https://drwho.virtadpt.net/files/2017-02/alternative-facts-to-alternative-language.pdf,"https://scholar.google.com/scholar?cites=12576808973145279188&as_sdt=2005&sciodt=0,5&hl=en",717,3/2/23 10:43,PDF,,,,,,,,26,4.33,26,1,6,"… When you start to suggest that there are alternative facts and you start to criticize your opponents for fake news, you're undermining the credibility of the one institution that holds all the …",https://drwho.virtadpt.net/files/2017-02/alternative-facts-to-alternative-language.pdf,"https://scholar.google.com/scholar?q=related:1ApFVCDNia4J:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,12,J Schnellenbach,On the behavioral political economy of regulating fake news,2018,ORDO,degruyter.com,https://www.degruyter.com/document/doi/10.1515/ordo-2018-0008/html,"https://scholar.google.com/scholar?cites=3713868425380820337&as_sdt=2005&sciodt=0,5&hl=en",718,3/2/23 10:43,,10.1515/ordo-2018-0008,,,,,,,12,2.40,12,1,5,"… On settled issues, the prediction is that individuals may be biased and wrong, but they are also not easily influenced, in particular not by fake news of dubious origin and credibility. This …",,"https://scholar.google.com/scholar?q=related:cfVc7adPijMJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,13,MJC Samonte,Polarity analysis of editorial articles towards fake news detection,2018,Proceedings of the 2018 1st International Conference …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3230348.3230354,"https://scholar.google.com/scholar?cites=13590896114859852947&as_sdt=2005&sciodt=0,5&hl=en",719,3/2/23 10:43,,10.1145/3230348.3230354,,,,,,,13,2.60,13,1,5,"… Fake news and post-truth are the key factors of media-political events. Fake news detection … , without any intention of holding an information that can be used to create a false belief [12]. …",,"https://scholar.google.com/scholar?q=related:k0R1QQKQnLwJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,132,M Carlson,Fake news as an informational moral panic: the symbolic deviancy of social media during the 2016 US presidential election,2020,"Information, Communication &Society",Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/1369118X.2018.1505934,"https://scholar.google.com/scholar?cites=18368588579648658996&as_sdt=2005&sciodt=0,5&hl=en",720,3/2/23 10:43,,10.1080/1369118X.2018.1505934,,,,,,,132,44.00,132,1,3,"… This study steps outside of arguments about the spread or efficacy of fake news to … of fake news as a particular symbol, this paper approaches the journalistic condemnation of fake news …",,"https://scholar.google.com/scholar?q=related:NF5BA_5V6v4J:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,18,"W Ansar, S Goswami",Combating the menace: A survey on characterization and detection of fake news from a data science perspective,2021,… Journal of Information Management Data Insights,Elsevier,https://www.sciencedirect.com/science/article/pii/S2667096821000458,"https://scholar.google.com/scholar?cites=17284874185651987612&as_sdt=2005&sciodt=0,5&hl=en",721,3/2/23 10:43,HTML,,,,,,,,18,9.00,9,2,2,… against the term “fake news” as it undermines the inherent credibility associated with the … fake news as a “genre” from treating fake news as a “label” to undermine the credibility of the …,https://www.sciencedirect.com/science/article/pii/S2667096821000458,"https://scholar.google.com/scholar?q=related:nCQbH3414O8J:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,9,"H Gimpel, S Heger, J Kasper, R Schäfer",The Power of Related Articles-Improving Fake News Detection on Social Media Platforms.,2020,HICSS,core.ac.uk,https://core.ac.uk/download/pdf/286030798.pdf,"https://scholar.google.com/scholar?cites=4182748223747766469&as_sdt=2005&sciodt=0,5&hl=en",722,3/2/23 10:43,PDF,,,,,,,,9,3.00,2,4,3,"… (eg snopes.org) to ensure that it is either true or false news. As the news source strongly impacts the perception of credibility, we chose six articles from rather unknown sources [16]. In …",https://core.ac.uk/download/pdf/286030798.pdf,"https://scholar.google.com/scholar?q=related:xbhhLVkbDDoJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,378,"K Sharma, F Qian, H Jiang, N Ruchansky, ...",Combating fake news: A survey on identification and mitigation techniques,2019,ACM Transactions on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3305260,"https://scholar.google.com/scholar?cites=234542646139734872&as_sdt=2005&sciodt=0,5&hl=en",723,3/2/23 10:43,,10.1145/3305260,,,,,,,378,94.50,76,5,4,"… spread of fake news that can be explained by the phenomena of social credibility and frequency heuristic, where social credibility suggests that people’s perception of credibility of a …",https://arxiv.org/pdf/1901.06437,"https://scholar.google.com/scholar?q=related:WMvWQ0tDQQMJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,10,"TA Neyazi, B Muhtadi",Comparative Approaches to Mis/Disinformation| Selective Belief: How Partisanship Drives Belief in Misinformation,2021,International Journal of Communication,ijoc.org,https://ijoc.org/index.php/ijoc/article/view/15477,"https://scholar.google.com/scholar?cites=10114350518097979409&as_sdt=2005&sciodt=0,5&hl=en",724,3/2/23 10:43,,,,,,,,,10,5.00,5,2,2,… of exposure to fake news versus belief in fake news. For … to fake news is associated with subsequent belief in fake news; … people regularly exposed to fake news and those who believe …,https://ijoc.org/index.php/ijoc/article/download/15477/3382,"https://scholar.google.com/scholar?q=related:EagERTVkXYwJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,41,V Chenzi,"Fake news, social media and xenophobia in South Africa",2021,African Identities,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14725843.2020.1804321,"https://scholar.google.com/scholar?cites=17742078853188975900&as_sdt=2005&sciodt=0,5&hl=en",725,3/2/23 10:43,,10.1080/14725843.2020.1804321,,,,,,,41,20.50,41,1,2,… of fake news on South Africa’s xenophobia discourse. It argues that fake news disseminated by … The paper further argues that fake news in South Africa has largely been driven by the …,https://www.researchgate.net/profile/Vincent-Chenzi/publication/343501457_Fake_news_social_media_and_xenophobia_in_South_Africa_Fake_news_social_media_and_xenophobia_in_South_Africa/links/60b61db0a6fdcc476bdb6108/Fake-news-social-media-and-xenophobia-in-South-Africa-Fake-news-social-media-and-xenophobia-in-South-Africa.pdf,"https://scholar.google.com/scholar?q=related:HH1MJbeGOPYJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,210,"J Posetti, A Matthews",A short guide to the history of 'fake news' and disinformation,2018,International Center for Journalists,icfj.org,https://www.icfj.org/sites/default/files/2018-07/A%20Short%20Guide%20to%20History%20of%20Fake%20News%20and%20Disinformation_ICFJ%20Final.pdf,"https://scholar.google.com/scholar?cites=12664182602072299092&as_sdt=2005&sciodt=0,5&hl=en",726,3/2/23 10:43,PDF,,,,,,,,210,42.00,105,2,5,"… credibility to false news.Misinformation and propaganda are not new in Kenya, however: “This election season has seen these migrate to popular social media platforms, to either play …",https://www.icfj.org/sites/default/files/2018-07/A%20Short%20Guide%20to%20History%20of%20Fake%20News%20and%20Disinformation_ICFJ%20Final.pdf,"https://scholar.google.com/scholar?q=related:VJYzl_o2wK8J:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,10,"A Kumar, S Saumya, JP Singh",NITP-AI-NLP@ UrduFake-FIRE2020: Multi-layer Dense Neural Network for Fake News Detection in Urdu News Articles.,2020,FIRE (Working Notes),ceur-ws.org,http://ceur-ws.org/Vol-2826/T3-4.pdf,"https://scholar.google.com/scholar?cites=7706736957459384541&as_sdt=2005&sciodt=0,5&hl=en",727,3/2/23 10:43,PDF,,,,,,,,10,3.33,3,3,3,"… fake news from resource-rich languages like English, Hindi, and Spanish. The current work utilizes the dataset of Urdu language for fake news … of 0.8101 and an accuracy of 0.8200, as …",http://ceur-ws.org/Vol-2826/T3-4.pdf,"https://scholar.google.com/scholar?q=related:3ci9Rm7U82oJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,40,C Douglas,Religion and fake news: Faith-based alternative information ecosystems in the US and Europe,2018,The Review of Faith &International Affairs,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/15570274.2018.1433522,"https://scholar.google.com/scholar?cites=8511179527494274788&as_sdt=2005&sciodt=0,5&hl=en",728,3/2/23 10:43,,10.1080/15570274.2018.1433522,,,,,,,40,8.00,40,1,5,"… Such efforts must nonetheless respect our liberal commitments to freedom of speech and belief, remembering that fake news creators’ intention is to lie, divide, warp, and profit. …",,"https://scholar.google.com/scholar?q=related:5I7fo6_IHXYJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
,141,"M Haigh, T Haigh, NI Kozak",Stopping fake news: The work practices of peer-to-peer counter propaganda,2018,Journalism studies,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/1461670X.2017.1316681,"https://scholar.google.com/scholar?cites=14513698197996038709&as_sdt=2005&sciodt=0,5&hl=en",729,3/2/23 10:43,,10.1080/1461670X.2017.1316681,,,,,,,141,28.20,47,3,5,"… (2016), our interest is in the phenomenon of fake news distribution and in the … that belief in claims we agree with should be explained through appeals to the natural world whereas belief …",https://topicminer.hse.ru/rsf2019/literature/fakenews/Haigh%2520et%2520al_2018_Stopping%2520Fake%2520News.pdf,"https://scholar.google.com/scholar?q=related:NerHPJ0Da8kJ:scholar.google.com/&scioq=%22fake+news%22%7C%22false+news%22%7C%22false+stor*%22+%22accuracy%22%7C%22discernment%22%7C%22credibility%22%7C%22belief%22%7C%22suceptib*%22&hl=en&as_sdt=0,5&as_vis=1"
