StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,drug_know,drug_accept,planet_know,planet_accept,vertebrate_know,vertebrate_accept,brain_know,brain_accept,boson_know,boson_accept,orbit_know,orbit_accept,material_know,material_accept,speed_know,speed_accept,cloning_know,cloning_accept,magnetic_know,magnetic_accept,drug,drug_confirm,planet,planet_confirm,vertebrate,vertebrate_confirm,brain,brain_confirm,boson,boson_confirm,orbit,orbit_confirm,material,material_confirm,speed,"speed_confirm ",cloning,cloning_confirm,magnetic,"magnetic_confirm ",Q1,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,"BCTI_autism ","BCTI_polio ",BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,reason_agreement_3_TEXT,reason_followup,Q1,education,comments,PROLIFIC_PID,drug_link1,drug_link2,planet_link1,planet_link2,vertebrate_link1,vertebrate_link2,brain_link1,brain_link2,boson_link1,boson_link2,orbit_link1,orbit_link2,material_link1,material_link2,speed_link1,speed_link2,cloning_link1,cloning_link2,magnetic_link1,magnetic_link2
2024-08-13 17:13:00,2024-08-13 17:27:04,IP Address,134.22.93.204,100,844,True,2024-08-13 17:27:05,R_6f1feRrwD6yqU4V,,,,,32.107,-81.2499,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,FALSE,Yes,,,I didn't really understand the information on this one.,I agree with the scientific consensus that Kepler-452b is 97 million mi away from its star,,,,,While reading the information provided I didn't see exact confirmation on if it has an electric charge or not.,I disagree with the scientific consensus that the Higgs Boson is electrically neutral,,,The answer was vague and not exact it just said more than 4 billion but not more than 4.6 billion.,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,,,,90,100,90,80,90," 8",," 2"," 6"," 7",Unsure 5," 2",Unsure 5," 3",Completely true 9,Unsure 5," 3",Not much 2,Not much 2," 2",You mostly agree with the consensus because you have been able to independently verify it,,I searched up the information and researched myself.,,High School / GED,,64077ddd11208afe2bec171a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:40:10,2024-08-13 17:27:19,IP Address,104.1.118.68,100,2828,True,2024-08-13 17:27:19,R_1H13MX6qff2J9Ce,,,,,32.6217,-97.0801,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,90,80,100,80,40," 6",,Completely false 1,Completely true 9,Completely true 9,Completely false 1,Completely false 1,Completely true 9,Completely true 9,Unsure 5,Completely true 9,Completely false 1,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,,65f780dfe4aa3357ba290914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:12:24,2024-08-13 17:28:57,IP Address,24.26.240.29,100,993,True,2024-08-13 17:28:58,R_5CKIaAniRhRrZem,,,,,29.522,-98.5305,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,,,,,,,,,,,,,,,,,,,,70,80,90,50,80," 8",,Completely false 1," 6"," 7"," 7",Completely false 1,Unsure 5,Unsure 5," 6",Completely true 9," 3",Some 3,Some 3," 3",You mostly agree with the consensus because you have been able to independently verify it,,"I looked at the websites cited in the questions. ",,Master's Degree,,669be03b876917afc25fde4d,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
2024-08-13 17:06:01,2024-08-13 17:29:18,IP Address,104.53.45.215,100,1396,True,2024-08-13 17:29:18,R_5tby5Lg9pKjmJhn,,,,,34.2183,-118.3718,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,Completely true 9,,Completely false 1,Completely true 9,Completely true 9," 8",Completely false 1,Completely true 9,Completely true 9,Completely false 1,Completely true 9,Completely false 1,Some 3,Some 3," 4",You mostly agree with the consensus because you have been able to independently verify it,,did web searches,,Some College,"I have a lot of faith and trust in science and scientists except for the ones who have been bribed by wealthy special interests to make false claims to promote the evil agendas of the special interests. For example, seed oil, aka vegetable oil, is toxic, and the seed oil industry has been bribing the American Heart Association to say that it's healthy for about 100 years.",668a6f07c623b9b9500b962f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:21:33,2024-08-13 17:29:26,IP Address,76.87.233.110,100,472,True,2024-08-13 17:29:27,R_6F38EaqAWeUMPBf,,,,,34.169,-118.3713,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,No,FALSE,No,FALSE,No,FALSE,No,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,"Because I thought it was the answer I had out. ",I agree with the scientific consensus that bedaquiline is used for tuberculosis,"It’s that far away. ",I agree with the scientific consensus that Kepler-452b is 97 million mi away from its star,It shows that it was correct,I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,Because of what I read.,I agree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,"I had read it wrong. ",I agree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,,,,,,,,80,100,80,70,60," 8",,Completely true 9,Completely true 9,Completely true 9," 4"," 8"," 7"," 7"," 8"," 6"," 6",Some 3,Some 3," 4","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,"I really enjoyed this study! ",62bb42e2f21cfdb280cc975f,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
2024-08-13 17:06:52,2024-08-13 17:29:31,IP Address,172.56.78.240,100,1358,True,2024-08-13 17:29:31,R_1hHpGx9zPgFouRP,,,,,28.5156,-81.3574,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,50,50,50,60,50,Unsure 5,,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,High School / GED,it was fun to do I thank you for the opportunity I truly appreciate it and I truly appreciate yall,63dcd38d8eea7b444949c5b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:21:07,2024-08-13 17:30:04,IP Address,47.18.53.163,100,536,True,2024-08-13 17:30:04,R_5YpKxXgnBQsjZWF,,,,,40.822,-73.86,anonymous,EN,I give my informed consent to participate in this study.," 2",FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,20,100,100,50,100,Completely true 9,," 7",Completely true 9,Completely true 9,Completely true 9,Unsure 5,Unsure 5," 7",Unsure 5,Unsure 5,Unsure 5,Not much 2,Not much 2,No confidence at all 1,You mostly agree with the consensus because you have been able to independently verify it,,by doing deep research,,High School / GED,,66828964434e3570607d323d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:58:49,2024-08-13 17:30:04,IP Address,38.89.155.35,100,1875,True,2024-08-13 17:30:04,R_3QrTWsqQ4SXFqHg,,,,,40.8,-73.9763,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,,,,,,,Neurons are everywhere.  I assumed that glials cells were not as prevalent as neurons.,I agree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,,,,,,,It was hard to believe science had progressed that much regarding cloning.  Cloning brings to mind science in the far future.,I agree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,90,100,90,90,100,Completely true 9,," 2",Completely true 9,Completely true 9,Completely false 1,Completely false 1," 8"," 7"," 7",Completely true 9," 2",Some 3,A lot 4," 2",Other:,"I trust honest and ethical scientists.  The challenge is to find out who they are.  Science is an extraordinary discipline.  It should never be used to deceive and control us.   ",,,Some College,Not at this time.,63384cd0e6ee61524fca714e,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-08-13 17:22:48,2024-08-13 17:30:18,IP Address,174.196.200.39,100,449,True,2024-08-13 17:30:19,R_3kH7JSultQOzDMD,,,,,42.2796,-71.1282,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,80,100,100,90,100," 3",,Unsure 5," 8"," 8"," 4",Completely false 1," 8",Unsure 5," 6",Unsure 5,Completely false 1,Some 3,A lot 4," 4","You mostly agree with the consensus because, on that question, you trust scientists",,,,3- or 4-year College Degree,"Thanks for the experience ",65e94bb6b210430e176c0eba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:19:06,2024-08-13 17:30:37,IP Address,136.55.26.163,100,691,True,2024-08-13 17:30:38,R_5Qfwl9sDOHLQcTV,,,,,33.8019,-84.3861,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,No,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,I don't have anything scientifically to offer other than I just don't believe that's true.,I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,,,,,,,,100,100,100,30,100," 7",,Completely false 1,Completely true 9,Completely true 9,Completely false 1,Completely false 1," 6",Unsure 5,Completely false 1,Unsure 5,Completely false 1,A lot 4,A lot 4," 3",Other:,A combination of both as I didn't check all of them but the ones that I did in deed checked out.,,,3- or 4-year College Degree,N/A,5ed7b5af65b9ae09f16de102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-08-13 17:08:57,2024-08-13 17:30:39,IP Address,76.39.223.8,100,1301,True,2024-08-13 17:30:39,R_7cwKuayaA7xuKrg,,,,,37.5783,-84.2741,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,,,,,,,I remember briefly coming across information on this subject and at the time they were thing they out numbered them 10.1. however that could of changed the more research that was done.,I disagree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,,,,,,,"i just assumed that cloning would not have a high success rate from reading about years ago, but I assume things have changed.",I agree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,100,90,100,80,100,Completely true 9,,Completely true 9,Completely true 9,Completely true 9," 6",Completely true 9,Unsure 5," 7"," 8",Unsure 5," 8",Not much 2,Not much 2," 2",You mostly agree with the consensus because you have been able to independently verify it,,"Well not exactly verified , but Just things I have researched or came across while online. there is a lot of information out there and a lot of misinformation. You just have to take a side",,High School / GED,I enjoyed this survey thank you,60c029faa1d9b671a584f3ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:20:52,2024-08-13 17:31:12,IP Address,75.168.131.128,100,619,True,2024-08-13 17:31:12,R_7PpMTasmn0ZT8LT,,,,,44.9548,-93.1551,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,No,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,I do not believe we can measure the distance of stars.,I disagree with the scientific consensus that Kepler-452b is 97 million mi away from its star,,,,,,,I took a guess because I do not believe we can predict such a thing.,I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,I do not believe the earth is that old.,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,,,,100,90,100,90,100," 8",,Completely true 9,Unsure 5," 7",Completely true 9,Completely true 9,Completely true 9,Unsure 5,Completely false 1,Unsure 5,Completely true 9,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,,62e47a1d1d882637fafbc183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:13:31,2024-08-13 17:31:28,IP Address,149.106.51.240,100,1076,True,2024-08-13 17:31:28,R_5XMtO8lq0PxAqzv,,,,,36.1732,-85.4536,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,60,70,60,50,70," 7",," 4"," 2"," 6"," 6",Completely false 1,Unsure 5," 3"," 7",Unsure 5,Completely false 1,A lot 4,A lot 4," 4",You mostly agree with the consensus because you have been able to independently verify it,,doing research and reading articles and scientific studies.,,Some College,,627809c52874925390a423a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:21:25,2024-08-13 17:31:43,IP Address,99.10.221.240,100,618,True,2024-08-13 17:31:44,R_7irKr7dSObuWoIg,,,,,32.9071,-97.4257,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,FALSE,No,FALSE,No,,,,,,,,,,,,,,I agree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,"I’m not sure that I believe that they are that successful. ",,,I agree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,90,80,100,70,90," 8",," 7",Unsure 5," 6",Unsure 5," 3",Completely true 9,Unsure 5," 4"," 8",Completely false 1,Not much 2,Some 3," 2",You mostly agree with the consensus because you have been able to independently verify it,,"By clicking the links provided ",,High School / GED,,6631a9caa7ecf621ae2ad49f,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
2024-08-13 17:17:13,2024-08-13 17:33:23,IP Address,76.108.81.108,100,970,True,2024-08-13 17:33:24,R_73fG8AdrVmje3Pq,,,,,25.9487,-80.2819,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,No,FALSE,No,,,,,,,,,,,,,"Not enough scientific proof ",I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,I don't believe in cloning techniques,I disagree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,It's possible that the earth magnetic field 3.7 billion years ago was 15 micro Tesla,I agree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,100,100,50,100,100,Completely true 9,,Completely true 9,Completely true 9,Unsure 5,Completely false 1,Completely true 9,Completely true 9,Completely true 9,Completely true 9,Unsure 5,Completely true 9,Some 3,Some 3," 4",You mostly agree with the consensus because you have been able to independently verify it,,"I somewhat trust scientist but overall, I independently do my own research to verify such existing's",,3- or 4-year College Degree,,64e8a63d30b3b5fbf590c6a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:09:21,2024-08-13 17:35:05,IP Address,24.185.18.60,100,1543,True,2024-08-13 17:35:06,R_3dGxjQPO6GF2vdw,,,,,40.873,-73.8233,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,60,90,100,20,30," 7",,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1," 7",Unsure 5,Completely true 9," 3",Completely false 1,A lot 4,A lot 4,A great deal of confidence 5,You mostly agree with the consensus because you have been able to independently verify it,,Did much research and corroborated each finding or information and lined up against each other to see similar outcomes.,,3- or 4-year College Degree,"A great survey and loved the scientific questions and questioning in general.  Very well put together and a fun way to pique the brain.  ",6154d5f08b55fcd598f2b912,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024-08-13 17:26:01,2024-08-13 17:35:29,IP Address,73.142.224.98,100,567,True,2024-08-13 17:35:29,R_3fkhst1QvB3v5pn,,,,,43.5728,-71.4787,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,No,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,,,"I misread and thought they were talking about the distant from earth to Kepler. ",I agree with the scientific consensus that Kepler-452b is 97 million mi away from its star,,,"It depends on the area of the brain and there could be some differences depending on which brains you are looking at. ",I disagree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,,,,,,,,,"I just wasn't sure. ",I agree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,100,50,80,10,70,Unsure 5,,Completely false 1,Completely false 1,Completely true 9," 4",Completely false 1,Unsure 5,Unsure 5,Completely false 1," 7",Completely false 1,Some 3,Some 3," 3",You mostly agree with the consensus because you have been able to independently verify it,,"By looking up the links to reputable sources and seeing if they match up with what other reputable sources are saying. ",,Some College,No comment.,631f6e0b69d34cd131d923f8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-08-13 17:23:22,2024-08-13 17:37:04,IP Address,172.58.57.40,100,822,True,2024-08-13 17:37:04,R_71bSMCeBNRjhkKJ,,,,,39.6904,-105.0987,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,No,FALSE,No,FALSE,Yes,TRUE,Yes,FALSE,No,FALSE,Yes,FALSE,No,FALSE,Yes,,,,,No.,I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,No,I disagree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,,,No,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,"No ",I disagree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,100,100,100,100,100," 7",," 6"," 6"," 7"," 8",Completely false 1," 8"," 7"," 7",Completely true 9,Completely true 9,Some 3,Some 3," 2",You mostly agree with the consensus because you have been able to independently verify it,,Verified persons in specialized authority.,,High School / GED,N/A,66a139bfe809e1d84356021b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:30:39,2024-08-13 17:37:38,IP Address,68.0.121.2,100,419,True,2024-08-13 17:37:39,R_3o0Fhzz6u28XBRv,,,,,36.1462,-95.9085,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,60,70,80,70,70," 7",," 8"," 8"," 8"," 8"," 8",Completely true 9,Completely true 9," 6"," 8"," 6",Some 3,Some 3," 4",You mostly agree with the consensus because you have been able to independently verify it,,I just do my own research and look into things and how they could or couldn’t work,,High School / GED,,6696f99cc7746831588b4ab8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 17:27:15,2024-08-13 17:38:06,IP Address,76.188.166.43,100,650,True,2024-08-13 17:38:07,R_7aJsLovwvCcZQPJ,,,,,41.4136,-81.9031,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,70,100,100," 7",,Completely false 1,Completely true 9,Completely true 9,Completely false 1," 3"," 6"," 7",Completely true 9,Unsure 5,Completely false 1,Some 3,Some 3," 4","You mostly agree with the consensus because, on that question, you trust scientists",,,,2-year College Degree,"This was a very interesting survey and I am happy I was able to participate. ",65293c257003399b27cc1eb5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-13 17:23:32,2024-08-13 17:38:13,IP Address,68.114.134.184,100,880,True,2024-08-13 17:38:13,R_6XhBIas1laWyiHH,,,,,36.5037,-87.2729,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,No,TRUE,No,FALSE,Yes,TRUE,Yes,FALSE,No,FALSE,No,TRUE,Yes,FALSE,Yes,TRUE,No,,,I don't trust that astronomers can accurately measure this.,I disagree with the scientific consensus that Kepler-452b is 97 million mi away from its star,I don't trust carbon 14 dating. I don't know what bomb-pusle is.,I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,,,,,I don't trust that scientists can estimate this accurately.,I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,I don't trust that scientists have a way to measure this accurately.,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,I don't trust that scientists have a way to measure this accurately.,I disagree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,100,90,50,90,100,Completely true 9,," 8"," 6"," 6"," 6"," 6"," 8",Unsure 5,Completely false 1," 8",Unsure 5,Some 3,Some 3," 4",Other:,I didn't have a reason to disagree with it.,,,Doctoral Degree,"It's irritating when there are three facts in one question. I might disagree with one, agree with another, and be unsure about the third. It's hard to answer such a multipart question.",5c1976c90d57c30001b4162c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
