StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,education,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,TRUST_SCI_open,competence_intelligent,integrity_ethical,benevolence_improve,TRUST_SCI_trans,competence_qualified,integrity_sincere,benevolence_otherinterest,TRUST_SCI_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,benevolence,competence,integrity,influence_policy,influence_lifestyle,trust_composite,income,income_log,id
2023-02-27 18:25:22,2023-02-27 18:41:47,0,100,985,1,2023-02-27 18:41:48,R_2q4u4z3DQ7TyJBC,anonymous,FR,1,1,NA,51,3,213,4,5,2,1,5,1,1,1,1,2,2,1,1,1,"les personnes les plus aisées, car elles ont les moyens d'acheter ce qu'elles veulent",NA,2,6,1,5,5,5,3,4,4,2,5,3,2,3,2,4,5,4,2,4,4,2,4,4,2,4,2,4,4,2,1,2,3,4,2,3,4,4,4,2,2,3,3,3,1,8,9,8,1,4,4,4,1,4,3,3,3,4,1,3,2,5,4,2,3,4,3,2,3,3,2,4,5,4,5,3,5,5,5,5,5,5,5,2920,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,1,2,6,4,1,1,1,1,1,5,4,2,5,4,5,2,3,5,4,2,4,5,5,3,237123007767800,213,1,2.6666666666666665,4,3.3333333333333335,3,3,3.3333333333333335,2920,7.979338895262328,445
2023-02-27 18:30:21,2023-02-27 18:52:34,0,100,1333,1,2023-02-27 18:52:34,R_9yu1WR6d7tNYBpf,anonymous,FR,1,0,NA,58,4,213,1,1,1,1,1,1,1,1,1,1,3,1,1,1,NA,"Quand il est scrupuleux dans ses recherches, qu'il travaille en équipe.",4,6,1,4,3,2,2,4,3,1,4,3,2,3,2,3,4,4,3,4,4,3,4,4,3,4,3,4,3,3,2,3,4,2,2,2,4,3,2,2,2,3,2,2,1,8,7,2,2,4,2,3,2,2,2,2,1,4,1,4,3,2,3,4,3,3,2,3,2,3,2,4,4,4,2,4,4,4,4,4,3,4,4,22800,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,1,2,6,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008149741,213,1,3.3333333333333335,4,3.3333333333333335,2.8,3,3.6666666666666665,22800,10.034515814942532,446
2023-02-27 18:38:06,2023-02-27 18:53:07,0,100,900,1,2023-02-27 18:53:07,R_1pQzJlewjKd6OVm,anonymous,FR,1,1,NA,38,4,213,1,3,4,1,4,4,1,2,2,2,2,1,1,1,NA,La connaissance qu'il a grâce aux études et recherches effectués.,3,6,1,5,5,1,2,5,5,1,3,4,3,4,3,4,3,3,3,4,3,4,3,4,4,4,3,4,4,4,3,3,4,3,3,3,4,3,3,4,3,4,3,3,1,10,5,5,1,4,2,2,3,4,1,1,2,2,1,3,3,3,3,2,3,4,3,3,3,3,2,5,5,5,4,4,5,5,5,5,4,4,5,26500,4,4,2,2,4,4,4,4,3,2,3,3,3,3,3,1,4,4,4,4,3,1,1,4,1,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008164058,213,1,4,4,3.6666666666666665,3.4,4,4,26500,10.184900011974314,447
2023-02-27 18:53:19,2023-02-27 19:00:42,0,100,443,1,2023-02-27 19:00:44,R_2YEzMezNZUlJfZu,anonymous,FR,1,1,NA,39,4,213,1,2,1,1,1,1,1,2,2,1,2,1,1,1,JE SAIS PAS,NA,2,1,4,3,2,3,2,3,2,2,1,1,1,2,1,3,4,2,2,3,4,4,3,4,4,3,4,4,4,4,4,4,3,3,4,4,4,3,2,3,4,3,2,4,1,8,6,8,2,2,4,1,3,2,1,2,1,3,4,3,4,1,3,4,4,1,2,2,3,3,1,4,5,5,2,2,4,4,4,4,1,1,4,25000,4,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,2,1,5,4,1,1,1,1,1,1,3,3,4,1,1,1,1,2,1,3,4,2,3,237123008147663,213,1,3.6666666666666665,3.6666666666666665,4,1.8,2,3.6666666666666665,25000,10.126631103850338,448
2023-02-27 18:58:05,2023-02-27 19:22:18,0,100,1452,1,2023-02-27 19:22:18,R_3rTERWQbnZROkfa,anonymous,FR,1,0,NA,48,4,213,2,3,5,3,1,2,1,1,2,3,5,1,1,1,Tout le monde,NA,5,4,1,5,5,5,4,5,4,3,5,4,3,2,3,3,5,5,4,3,3,4,3,5,4,4,3,4,3,3,3,3,3,4,3,4,3,2,3,2,1,2,3,3,1,9,5,10,2,4,3,4,3,4,2,2,3,4,2,2,2,4,3,2,2,3,1,3,3,3,1,3,3,3,3,3,3,4,4,3,4,4,4,0,99,99,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,3,5,5,4,3,1,4,1,3,3,3,3,4,4,4,2,2,3,3,2,5,5,4,5,237123007785125,213,1,3.6666666666666665,4,3.3333333333333335,3.4,4,3.8333333333333335,0,-Inf,449
2023-02-27 19:22:12,2023-02-27 19:29:43,0,100,451,1,2023-02-27 19:29:44,R_T5DsACDIWm4tr8d,anonymous,FR,1,0,NA,26,3,213,2,4,3,3,4,5,4,5,5,4,4,3,4,3,"En particulier les personnes riches, les nouvelles technologies ont tendance à être cher",NA,3,4,1,3,4,4,3,4,4,3,4,4,3,4,3,3,3,2,2,4,4,4,3,4,4,4,4,3,4,3,3,3,4,3,2,4,3,3,3,4,4,4,3,3,1,8,7,7,6,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,2,3,3,2,3,4,3,3,3,4,4,4,3,3,3,4,4,1100,4,4,3,2,5,4,3,4,4,4,4,3,5,4,4,4,3,4,3,4,4,4,1,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008152601,213,1,3.6666666666666665,3.6666666666666665,4,3.4,4,3.6666666666666665,1100,7.003065458786462,450
2023-02-27 19:07:24,2023-02-27 19:30:35,0,100,1390,1,2023-02-27 19:30:35,R_27dohnBl18950zS,anonymous,FR,1,1,NA,39,4,213,3,3,2,1,4,3,1,2,2,3,3,2,1,1,"De façon indirecte, l'ensemble des personnes profite de la science. Malheureusement le fait d'avoir des ressources et de l'argent facilie l'accès a la science et son application",NA,3,6,1,5,5,3,2,3,4,3,4,2,3,2,2,5,5,3,3,4,4,3,2,4,3,3,2,4,4,3,2,3,4,5,2,4,4,2,3,2,2,4,3,3,1,9,8,9,1,3,5,3,3,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,3,1,4,4,3,1,3,4,4,5,3,2,3,5,35000,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,2,2,4,5,5,1,1,1,1,4,3,3,4,4,5,2,3,4,4,3,4,4,3,1,237123008193706,213,1,3,4,3.6666666666666665,2.8,3,3.5,35000,10.46310334047155,451
2023-02-27 17:52:22,2023-02-27 19:36:43,0,100,6260,1,2023-02-27 19:36:44,R_2VOwOOAOfLIsQyJ,anonymous,FR,1,1,NA,37,4,213,4,5,3,5,4,2,6,2,3,4,4,2,2,1,Je pense que malheureusement les riches bénéficient plus de la science et des nouveautés. Les hôpitaux évoluent grâce à la science mais sous un fond d'argent quand même.,NA,2,2,1,4,4,4,2,3,2,1,4,4,3,2,4,4,5,4,3,4,4,3,2,4,2,3,4,4,4,3,2,4,4,4,4,4,4,3,3,2,4,3,3,3,1,3,3,4,2,3,4,2,3,2,2,2,2,3,4,1,1,2,2,2,2,4,2,3,3,3,1,4,4,3,4,3,4,4,4,3,4,3,4,35000,2,3,2,2,4,4,4,2,2,2,3,4,4,3,3,2,4,4,4,2,3,3,2,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123007795442,213,1,3,4,3.3333333333333335,3.6,3,3.5,35000,10.46310334047155,452
2023-02-27 19:24:04,2023-02-27 19:38:50,0,100,885,1,2023-02-27 19:38:50,R_XG5uRtGIWHeTWyl,anonymous,FR,1,1,NA,56,4,213,2,2,2,2,2,1,2,1,1,2,3,1,1,1,La lutte contre les maladies car cela est important,NA,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5,4,4,3,5,4,5,4,5,4,4,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,6,5,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,32000,99,99,1,1,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,9,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123007792344,213,1,4.333333333333333,5,4,3,3,4.666666666666667,32000,10.373491181781864,453
2023-02-27 19:19:46,2023-02-27 19:48:30,0,100,1723,1,2023-02-27 19:48:30,R_3kmQJ1FTZyndTc8,anonymous,FR,1,1,NA,55,3,213,1,3,3,1,1,1,1,1,1,1,3,1,1,1,NA,"Ses étudtes scientifique, son expérience, sa réputation et si la personne est reconnue par le milieu scientifique international",4,6,1,4,5,4,3,3,4,3,5,5,5,4,5,5,5,5,5,4,3,4,4,4,5,4,3,4,4,4,3,4,4,4,4,4,5,3,2,3,3,4,3,4,1,10,6,8,5,4,4,1,3,3,2,1,1,3,5,4,4,3,4,4,3,2,2,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,2500,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,3,6,6,3,4,1,1,2,1,4,4,3,3,3,3,3,3,4,4,4,3,3,3,5,237123007779943,213,1,4,4,4,4.8,5,4,2500,7.824046010856292,454
2023-02-27 19:41:06,2023-02-27 19:51:12,0,100,605,1,2023-02-27 19:51:12,R_2EmKql6Xa0UvE9v,anonymous,FR,1,0,NA,21,4,213,4,4,4,3,4,5,4,4,3,4,4,4,3,3,les hommes et une plus grande facilité des modes de vie,NA,3,6,1,5,5,3,4,5,4,3,4,4,3,4,2,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,2,5,5,4,4,4,4,4,2,2,4,4,4,4,1,8,4,8,1,5,4,4,2,4,2,2,3,5,1,2,2,5,2,2,1,2,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,69000,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,4,2,6,6,5,2,2,3,3,4,4,4,4,3,4,3,3,4,3,4,4,3,4,1,237123008154687,213,1,4,4.333333333333333,4,3.4,4,4.166666666666667,69000,11.141861783579396,455
2023-02-27 19:17:58,2023-02-27 19:54:49,0,100,2210,1,2023-02-27 19:54:49,R_3fIxOZbkZoi5TuB,anonymous,FR,1,1,NA,51,4,213,4,3,1,1,2,1,1,1,1,2,3,1,1,1,NA,"Neutralité  Objectivité  Indépendant, c'est à dire travaillant dans un service public",4,6,1,5,5,3,1,4,3,2,4,4,4,4,3,5,3,4,3,4,4,4,3,4,4,3,4,4,4,3,3,4,3,4,4,4,4,3,3,3,3,3,2,2,1,5,2,10,1,5,3,4,1,4,3,3,3,4,1,1,1,5,3,2,1,4,2,3,2,3,2,5,5,4,5,5,5,5,5,5,5,5,5,45000,1,1,1,2,4,4,5,5,1,3,3,4,5,4,1,2,4,4,5,4,1,2,1,1,2,7,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123007732774,213,1,3.3333333333333335,4,4,3.6,4,3.6666666666666665,45000,10.714417768752456,456
2023-02-27 19:49:35,2023-02-27 20:11:31,0,100,1315,1,2023-02-27 20:11:31,R_3ESYa1LgC1TrFYn,anonymous,FR,1,0,NA,44,3,213,3,2,2,1,1,1,2,1,1,1,3,1,1,1,NA,Des rapports avec la réalité et non pas des suppositions,2,6,1,5,3,5,3,3,2,1,3,2,3,1,4,5,4,5,4,4,3,3,3,3,2,3,2,4,3,4,2,3,3,4,3,3,2,2,5,4,4,3,3,4,1,7,5,10,2,3,3,2,2,2,3,2,2,3,2,2,2,5,2,3,2,2,1,2,3,3,1,3,4,4,4,3,4,3,4,5,5,2,4,25000,99,99,3,1,4,3,1,3,1,2,3,3,2,2,2,3,3,3,3,3,2,3,6,3,8,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008149749,213,1,3.3333333333333335,3.6666666666666665,2.6666666666666665,2.8,4,3.5,25000,10.126631103850338,457
2023-02-27 20:09:21,2023-02-27 20:31:44,0,100,1342,1,2023-02-27 20:31:44,R_2TUcnUVdvrhyquz,anonymous,FR,1,1,NA,59,4,213,1,7,1,4,3,1,1,1,1,3,3,1,1,1,Tout le monde dans les applications de la vie de tous les jours.,NA,5,6,1,4,5,3,3,5,5,2,4,3,3,4,3,5,5,5,3,5,5,3,4,5,4,4,3,4,5,3,3,5,5,5,5,5,3,1,3,3,2,1,1,2,1,9,4,7,6,5,3,2,3,2,4,1,3,2,1,4,2,3,4,3,4,2,2,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,22000,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,2,7,5,4,5,1,1,1,1,5,5,5,3,4,3,4,4,5,5,5,3,3,3,3,237123008146623,213,1,3.3333333333333335,4.666666666666667,4.666666666666667,3.6,5,4,22000,9.998797732340453,458
2023-02-27 19:53:25,2023-02-27 20:37:52,0,100,2667,1,2023-02-27 20:37:52,R_tQCWPNNor1ALj7r,anonymous,FR,1,1,NA,57,4,213,4,5,4,3,4,2,2,1,1,3,3,1,1,1,"En règle générale,, la science bénéficie à toute la population humaine et animale d’ailleurs, s’il s’agit de science médicale..",NA,4,6,1,4,5,5,3,4,4,4,3,3,3,3,3,4,3,4,3,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,3,2,2,4,3,3,2,1,9,1,10,1,4,3,3,4,1,1,2,2,3,1,3,2,3,3,2,3,3,3,3,3,3,2,3,4,3,4,2,3,4,4,3,4,3,4,45000,2,3,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,1,1,1,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123007803438,213,1,4,4.333333333333333,4,3,3,4.166666666666667,45000,10.714417768752456,459
2023-02-27 20:28:40,2023-02-27 20:41:43,0,100,783,1,2023-02-27 20:41:43,R_2pWCtTphtAZqhp4,anonymous,FR,1,0,NA,40,4,213,1,1,1,1,1,1,1,1,2,2,2,1,1,1,NA,"qu'il s'appuie sur des faits avérés, vérifiés, confirmés pas sur des théories fumeuses",5,4,1,4,4,3,1,3,3,1,5,3,2,5,2,4,5,5,4,5,4,3,5,5,4,3,4,5,4,3,3,5,4,4,3,3,4,4,2,1,1,1,2,2,1,8,5,9,2,4,5,4,3,4,4,4,3,3,1,4,2,3,3,3,3,4,2,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,18500,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,2,5,4,4,4,1,1,3,3,4,4,4,3,2,3,4,4,4,4,4,3,2,3,4,237123007784086,213,1,3,5,4,3.4,5,4,18500,9.825526011066415,460
2023-02-27 20:23:30,2023-02-27 20:45:49,0,100,1339,1,2023-02-27 20:45:50,R_2SdeAIlSscTzzz3,anonymous,FR,1,0,NA,58,4,213,1,2,1,1,3,1,1,1,1,1,1,1,1,1,NA,SES REPONSES DANS UNE ETUDE QU IL AURA ETUDIE,4,4,1,5,5,5,4,3,3,2,2,5,1,5,5,5,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,4,3,2,1,10,7,10,1,3,4,5,1,5,5,5,5,5,1,1,1,1,1,1,2,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,11700,99,99,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,2,1,4,1,4,1,1,1,1,4,3,4,4,4,4,2,2,4,3,4,4,4,4,6,237123008145590,213,1,3.6666666666666665,4,4,4.2,5,3.8333333333333335,11700,9.367344120785848,461
2023-02-27 19:15:15,2023-02-27 20:47:33,0,100,5538,1,2023-02-27 20:47:34,R_vAZpUUlkvuuLHih,anonymous,FR,1,0,NA,48,4,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,le résultat positif,4,4,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,3,4,4,2,4,5,5,3,4,1,10,6,10,1,4,5,1,3,1,1,1,1,1,4,3,2,5,3,4,3,3,2,3,3,3,1,5,5,5,5,5,5,5,5,5,5,5,5,25000,99,99,2,2,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123007765742,213,1,4,4,4,5,5,4,25000,10.126631103850338,462
2023-02-27 21:07:46,2023-02-27 21:22:34,0,100,888,1,2023-02-27 21:22:35,R_1l6sWLXMmcNwITO,anonymous,FR,1,0,NA,28,4,213,5,6,4,5,5,6,6,3,3,4,5,4,3,3,"Les personnes avec un certain rend social et un certain niveau de vie et d’éducation , des personnes passionnées et qui s’intéresse à tout les changements scientifique et toute les nouveautés",NA,5,4,1,5,5,4,1,5,5,1,3,2,3,4,4,5,3,5,4,4,3,4,4,5,4,5,3,4,3,2,3,4,3,5,1,5,5,1,4,5,3,4,4,2,1,9,6,4,1,5,1,4,3,2,3,2,4,3,1,4,5,3,3,2,2,2,1,3,3,3,1,5,5,5,4,3,5,4,5,5,3,5,5,2800,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,1,5,4,3,1,3,1,1,4,1,5,4,5,5,2,1,5,1,5,4,5,3,9,237123007819002,213,1,3.6666666666666665,4.333333333333333,3.3333333333333335,3.2,3,4,2800,7.937374696163295,463
2023-02-27 21:07:17,2023-02-27 21:28:29,0,100,1271,1,2023-02-27 21:28:29,R_2xCP1tCxnT7JuaW,anonymous,FR,1,1,NA,36,4,213,3,2,5,1,1,1,2,2,1,2,6,4,4,1,NA,"Ses études, son indépendance, sa rigeur",5,6,1,5,3,3,2,3,3,2,4,4,1,3,5,5,5,5,4,4,4,4,2,4,4,4,3,4,3,4,3,5,4,5,4,4,4,2,3,1,1,3,2,1,1,8,7,7,1,4,5,3,2,3,2,1,1,5,2,2,1,4,3,2,1,4,2,3,3,3,2,3,5,4,5,3,5,4,5,4,5,4,5,50000,2,3,1,2,4,5,4,5,1,2,3,4,5,4,3,3,4,5,4,3,2,2,1,1,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008148709,213,1,4,4,3.6666666666666665,3.6,5,4,50000,10.819778284410283,464
2023-02-27 21:06:01,2023-02-27 21:31:13,0,100,1512,1,2023-02-27 21:31:14,R_3EaouzVdy9ipGnA,anonymous,FR,1,0,NA,28,4,213,4,4,4,6,5,5,5,1,4,1,4,1,1,1,NA,Il cite ses sources et ne va pas à l'opposé du consensus scientifique,5,6,1,4,5,3,3,4,4,2,5,3,1,4,1,4,3,5,5,3,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,1,1,1,1,1,1,1,1,5,5,4,3,4,4,4,1,3,2,1,3,5,2,1,1,2,2,2,2,2,3,2,3,4,2,5,5,5,5,5,5,5,5,5,5,5,5,3100,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,2,5,7,4,1,1,4,1,3,3,3,3,2,2,1,3,3,2,3,3,2,3,3,2,237123008165091,213,1,4,3.6666666666666665,4,2.4,5,3.8333333333333335,3100,8.039157390473237,465
2023-02-27 21:20:13,2023-02-27 21:32:38,0,100,744,1,2023-02-27 21:32:38,R_1gdNlcs3DnG9UXE,anonymous,FR,1,1,NA,54,3,213,2,5,5,5,4,2,3,2,3,3,5,1,1,1,NA,Aucune idée,3,4,1,5,NA,5,1,5,5,5,1,5,5,5,5,5,5,5,1,3,3,3,3,4,3,3,3,5,3,3,3,3,3,5,5,5,3,3,5,5,5,5,5,NA,1,10,10,10,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,30000,3,3,3,2,3,3,5,1,5,5,3,3,3,3,3,3,3,3,3,3,1,3,7,7,9,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008145587,213,1,3,4,3,5,5,3.5,30000,10.308952660644293,466
2023-02-27 21:04:59,2023-02-27 21:36:06,0,100,1867,1,2023-02-27 21:36:07,R_yBHSpT1s785T2cV,anonymous,FR,1,1,NA,74,3,213,2,5,5,2,5,2,1,1,1,1,4,1,1,1,"J'adore la science (Nouvelles Technologies, Médecine, etc) Le seul souci c'est que bien souvent elles servent à bien d'autres choses (Armements,etc)",NA,3,4,1,4,4,4,3,5,3,2,5,2,2,2,2,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,5,2,2,4,3,1,7,2,7,1,2,5,5,1,1,5,5,1,1,5,1,1,1,1,1,1,1,4,4,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,25000,99,99,1,2,3,3,3,1,1,1,3,3,3,3,3,3,4,4,4,3,3,3,7,7,9,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123008148697,213,1,4,4,4,2.6,4,4,25000,10.126631103850338,467
